,0,1,2,3,4,5,6
236,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906029127-cobertura-na-vila-mariana-facil-acesso-a-escolas-shopping-santa-cruz-metr-lazer-individualizado-bi17184-_JM#position=45&search_layout=grid&type=item&tracking_id=5b9ac9c4-19ad-49ec-8ec0-bec6822b856d,5.789.000,"Cobertura Na Vila Mariana Fácil Acesso A Escolas, Shopping Santa Cruz, Metrô. Lazer Individualizado. - Bi17184","R Joel Jorge De Melo, Vila Mariana, São Paulo Zona Sul, São Paulo",433 m² construídos,4 quartos
237,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906029067-apartamento-cobertura-165-m-com-2-vagas-vila-mariana-bi29663-_JM#position=46&search_layout=grid&type=item&tracking_id=5b9ac9c4-19ad-49ec-8ec0-bec6822b856d,2.201.000,Apartamento Cobertura 165 M² Com 2 Vagas  - Vila Mariana - Bi29663,"R Paula Ney, Vila Mariana, São Paulo Zona Sul, São Paulo",165 m² construídos,4 quartos
238,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906032924-cobertura-vila-mariana-com-varanda-gourmet-comercio-otimo-metr-vila-mariana-3-vagas-garagem-bi24166-_JM#position=47&search_layout=grid&type=item&tracking_id=5b9ac9c4-19ad-49ec-8ec0-bec6822b856d,2.200.000,"Cobertura Vila Mariana Com Varanda Gourmet, Comércio Ótimo, Metrô Vila Mariana, 3 Vagas Garagem.. - Bi24166","R Guimarães Passos, Vila Mariana, São Paulo Zona Sul, São Paulo",164 m² construídos,3 quartos
239,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1905449725-apartamento-aclimacao-ref-132325-v-132325-_JM#position=48&search_layout=grid&type=item&tracking_id=5b9ac9c4-19ad-49ec-8ec0-bec6822b856d,790.000,Apartamento - Aclimacao - Ref: 132325 - V-132325,"Topazio, Vila Mariana, São Paulo Zona Sul, São Paulo",107 m² construídos,3 quartos
240,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1905080855-apartamento-completo-com-135m-04-dorms-na-vila-mariana-sf34140-_JM#position=1&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.300.000,"Apartamento Completo Com 135m², 04 Dorms Na Vila Mariana - Sf34140","R Bartolomeu De Gusmão, Vila Mariana, São Paulo Zona Sul, São Paulo",135 m² construídos,4 quartos
241,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1905074292-oportunidade-na-vila-mariana-ao-lado-do-metro-135-m-4-dorm-4-banhos-2-vagas-varanda-e-lazer-ph37950-_JM#position=2&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.300.000,"Oportunidade Na Vila Mariana Ao Lado Do Metro. 135 M², 4 Dorm, 4 Banhos, 2 Vagas, Varanda E Lazer. - Ph37950","R Bartolomeu De Gusmão, Vila Mariana, São Paulo Zona Sul, São Paulo",135 m² construídos,4 quartos
242,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1905070502-apartamento-proximo-metr-imigrantes-portaria-virtual-2-vagas-fixas-e-livre-comercio-variado-bi17197-_JM#position=3&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,840.000,"Apartamento Próximo Metrô Imigrantes, Portaria Virtual, 2 Vagas Fixas E Livre. Comércio Variado. - Bi17197","R Santa Cruz, Vila Mariana, São Paulo Zona Sul, São Paulo",100 m² construídos,3 quartos
243,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1905065957-apartamento-vila-mariana-ao-lado-do-metr-santa-cruz-alto-padro-fino-acabamento-lazer-completo-bi17181-_JM#position=4&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,2.640.000,"Apartamento Vila Mariana Ao Lado Do Metrô Santa Cruz, Alto Padrão, Fino Acabamento, Lazer Completo. - Bi17181","R Joel Jorge De Melo, Vila Mariana, São Paulo Zona Sul, São Paulo",208 m² construídos,4 quartos
244,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1905070245-cobertura-vila-mariana-proximo-metr-klabin-mercados-comercio-pracas-3-vagas-lazer-completo-bi20254-_JM#position=5&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.601.000,"Cobertura Vila Mariana, Próximo Metrô Klabin, Mercados, Comércio, Praças, 3 Vagas, Lazer Completo. - Bi20254","R Colônia Da Glória, Vila Mariana, São Paulo Zona Sul, São Paulo",200 m² construídos,4 quartos
245,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1905030022-4-dormitorios-sendo-4-suites-4-vagas-vila-mariana-ze7278-_JM#position=6&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,2.850.000,4 Dormitórios (sendo 4 Suítes) - 4 Vagas - Vila Mariana - Ze7278,"R Joel Jorge De Melo, Vila Mariana, São Paulo Zona Sul, São Paulo",208 m² construídos,4 quartos
246,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1905033181-apartamento-com-4-dormitorios-venda-294-m-por-r-714000000-vila-mariana-so-paulosp-ap16317-_JM#position=7&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,7.140.000,"Apartamento Com 4 Dormitórios À Venda, 294 M² Por R$ 7.140.000,00 - Vila Mariana - São Paulo/sp - Ap16317","R. Do Livramento, Vila Mariana, São Paulo Zona Sul, São Paulo",294 m² construídos,4 quartos
247,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1905026077-apartamento-vila-mariana-ref-10865-v-r-marqu1010-_JM#position=8&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.200.000,Apartamento - Vila Mariana - Ref: 10865 - V-r-marqu1010,"José Antônio Coelho, Vila Mariana, São Paulo Zona Sul, São Paulo",108 m² construídos,3 quartos
248,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1905010376-apartamento-vila-mariana-ref-2221-v-marquesfuj-_JM#position=9&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.200.000,Apartamento - Vila Mariana - Ref: 2221 - V-marquesfuj,"José Antônio Coelho, Vila Mariana, São Paulo Zona Sul, São Paulo",108 m² construídos,3 quartos
249,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904451182-apartamento-em-vila-mariana-so-paulo-34363-_JM#position=10&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,950.000,Apartamento Em Vila Mariana  -  São Paulo - 34363,"R. Potenji, 60, Vila Mariana, São Paulo Zona Sul, São Paulo",85 m² construídos,3 quartos
250,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904388508-vila-mariana-proimo-ao-metro-ab133634-_JM#position=11&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,950.000,Vila Mariana Proimo Ao Metro  - Ab133634,"R Pedro Pomponazzi, Jardim Vila Mariana, São Paulo Zona Sul, São Paulo",107 m² construídos,3 quartos
251,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904388311-ao-ladoibirapuera-oportunidade-veja-pj54804-_JM#position=12&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,820.000,Ao Ladoibirapuera!! Oportunidade!!   Veja!! - Pj54804,"R Joinville, Vila Mariana, São Paulo Zona Sul, São Paulo",82 m² construídos,2 quartos
252,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904379003-apartamento-vila-mariana-ref-132362-v-132362-_JM#position=13&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,690.000,Apartamento - Vila Mariana - Ref: 132362 - V-132362,"Francisco Cruz, Vila Mariana, São Paulo Zona Sul, São Paulo",96 m² construídos,2 quartos
253,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904373503-apartamento-vila-mariana-ref-132153-v-132153-_JM#position=14&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,2.700.000,Apartamento - Vila Mariana - Ref: 132153 - V-132153,"Engenheiro Luiz Gomes Cardim Sangirardi, Vila Mariana, São Paulo Zona Sul, São Paulo",254 m² construídos,4 quartos
254,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904363979-tipoimovel-para-negocios-no-bairro-bairro-em-cidade-cod-loft1pvg6r6-loft1pvg6r6-_JM#position=15&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,880.000,{{tipoimovel}} Para {{negocios}} No Bairro {{bairro}} Em {{cidade}} - Cod: Loft1pvg6r6 - Loft1pvg6r6,"Rua Francisco Cruz, Vila Mariana, São Paulo Zona Sul, São Paulo",102 m² construídos,1 quarto
255,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904363961-tipoimovel-para-negocios-no-bairro-bairro-em-cidade-cod-loft12raphl-loft12raphl-_JM#position=16&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.199.000,{{tipoimovel}} Para {{negocios}} No Bairro {{bairro}} Em {{cidade}} - Cod: Loft12raphl - Loft12raphl,"Rua Dona Brígida, Vila Mariana, São Paulo Zona Sul, São Paulo",87 m² construídos,1 quarto
256,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904361627-tipoimovel-para-negocios-no-bairro-bairro-em-cidade-cod-loft1q6majm-loft1q6majm-_JM#position=17&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,992.000,{{tipoimovel}} Para {{negocios}} No Bairro {{bairro}} Em {{cidade}} - Cod: Loft1q6majm - Loft1q6majm,"Rua Professor Tranquilli, Vila Mariana, São Paulo Zona Sul, São Paulo",84 m² construídos,2 quartos
257,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904361618-tipoimovel-para-negocios-no-bairro-bairro-em-cidade-cod-loft1uk1zzn-loft1uk1zzn-_JM#position=18&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.286.000,{{tipoimovel}} Para {{negocios}} No Bairro {{bairro}} Em {{cidade}} - Cod: Loft1uk1zzn - Loft1uk1zzn,"Avenida Prefeito Fábio Prado, Jardim Vila Mariana, São Paulo Zona Sul, São Paulo",114 m² construídos,2 quartos
258,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904354567-apartamento-vila-mariana-ref-4096-v-4096-_JM#position=19&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.200.000,Apartamento - Vila Mariana - Ref: 4096 - V-4096,"Jose Antonio Coelho, Vila Mariana, São Paulo Zona Sul, São Paulo",108 m² construídos,3 quartos
259,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904350419-apartamento-vila-mariana-ref-5951-v-5951-_JM#position=20&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.300.000,Apartamento - Vila Mariana - Ref: 5951 - V-5951,"Bartolomeu De Gusmao, Vila Mariana, São Paulo Zona Sul, São Paulo",135 m² construídos,4 quartos
260,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904143230-apartamento-vila-mariana-ref-16671-v-re17629-_JM#position=21&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,638.000,Apartamento - Vila Mariana - Ref: 16671 - V-re17629,"Eça De Queiroz, Vila Mariana, São Paulo Zona Sul, São Paulo",60 m² construídos,2 quartos
261,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904132984-3-dormitorios-sendo-3-suites-2-vagas-vila-mariana-cf68984-_JM#position=22&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.745.000,3 Dormitórios (sendo 3 Suítes) - 2 Vagas - Vila Mariana - Cf68984,"R Rio Grande, Vila Mariana, São Paulo Zona Sul, São Paulo",143 m² construídos,3 quartos
262,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904132898-3-dormitorios-sendo-1-suite-2-vagas-vila-mariana-cf68982-_JM#position=23&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.795.000,3 Dormitórios (sendo 1 Suíte) - 2 Vagas - Vila Mariana - Cf68982,"R França Pinto, Vila Mariana, São Paulo Zona Sul, São Paulo",170 m² construídos,3 quartos
263,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904132809-3-dormitorios-sendo-3-suites-3-vagas-vila-mariana-cf45650-_JM#position=24&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.885.000,3 Dormitórios (sendo 3 Suítes) - 3 Vagas - Vila Mariana - Cf45650,"R Machado De Assis, Vila Mariana, São Paulo Zona Sul, São Paulo",198 m² construídos,3 quartos
264,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904132771-vila-mariana-alto-luxo-semi-novo-2-dormitorios-suite-1-vaga-cf68959-_JM#position=25&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,770.000,"Vila Mariana . Alto Luxo , Semi Novo  2 Dormitórios, Suíte, 1 Vaga - Cf68959","R Conde De Irajá, Vila Mariana, São Paulo Zona Sul, São Paulo",58 m² construídos,2 quartos
265,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904132730-4-dormitorios-sendo-4-suites-5-vagas-vila-mariana-cf68985-_JM#position=26&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,6.500.000,4 Dormitórios (sendo 4 Suítes) - 5 Vagas - Vila Mariana - Cf68985,"R Do Livramento, Vila Mariana, São Paulo Zona Sul, São Paulo",310 m² construídos,4 quartos
266,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904126218-apt-4-dorm-1-suite-2-vagas-vila-mariana-prox-do-metro-chacara-klabin-tw16112-_JM#position=27&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.360.000,Apt 4 Dorm 1 Suite 2 Vagas  Vila Mariana  Prox Do Metro Chacara Klabin - Tw16112,"R Bartolomeu De Gusmão, Vila Mariana, São Paulo Zona Sul, São Paulo",135 m² construídos,4 quartos
267,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904123127-apartamento-amplo-com-sacada-2-vagas-na-vila-mariana-bi30242-_JM#position=28&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.300.000,"Apartamento Amplo Com Sacada, 2 Vagas Na Vila Mariana - Bi30242","R Bartolomeu De Gusmão, Vila Mariana, São Paulo Zona Sul, São Paulo",135 m² construídos,4 quartos
268,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904111526-apartamento-vila-mariana-ref-25342-v-25342-_JM#position=29&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,780.000,Apartamento - Vila Mariana - Ref: 25342 - V-25342,"Rio Grande, Vila Mariana, São Paulo Zona Sul, São Paulo",89 m² construídos,2 quartos
269,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904095493-excelente-apartamento-na-vila-mariana-ap12661-_JM#position=30&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,770.000,Excelente Apartamento Na Vila Mariana - Ap12661,"Vila Mariana, São Paulo Zona Sul, São Paulo",59 m² construídos,2 quartos
270,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904095395-apartamento-vila-mariana-sp-623308-_JM#position=31&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.250.000,Apartamento - Vila Mariana  - Sp - 623308,"R Eça De Queiroz, Vila Mariana, São Paulo Zona Sul, São Paulo",147 m² construídos,3 quartos
271,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904009089-apartamento-vila-mariana-sp-643670-_JM#position=32&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,405.000,Apartamento - Vila Mariana - Sp - 643670,"R Domingos De Morais, Vila Mariana, São Paulo Zona Sul, São Paulo",32 m² construídos,1 quarto
272,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1903991425-belissimo-apartamento-no-melhor-da-vila-mariana-mb11151-_JM#position=33&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.850.000,Belíssimo Apartamento No Melhor Da Vila Mariana - Mb11151,"Av Conselheiro Rodrigues Alves, Vila Mariana, São Paulo Zona Sul, São Paulo",113 m² construídos,3 quartos
273,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1903380628-apartamento-para-venda-em-so-paulo-vila-mariana-2-dormitorios-1-suite-1-banheiro-cjnmar1-1924380-_JM#position=34&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,689.000,"Apartamento Para Venda Em São Paulo, Vila Mariana, 2 Dormitórios, 1 Suíte, 1 Banheiro - Cjnmar_1-1924380","Vila Mariana, São Paulo Zona Sul, São Paulo",50 m² construídos,2 quartos
274,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1903383485-apartamento-para-venda-em-so-paulo-vila-mariana-2-dormitorios-1-suite-1-banheiro-1-vaga-cjnmar0011-1924659-_JM#position=35&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,689.000,"Apartamento Para Venda Em São Paulo, Vila Mariana, 2 Dormitórios, 1 Suíte, 1 Banheiro, 1 Vaga - Cjnmar001_1-1924659","Vila Mariana, São Paulo Zona Sul, São Paulo",50 m² construídos,2 quartos
275,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1903368361-tipoimovel-para-negocio-no-bairro-bairro-em-cidade-cod-referencia-ss40821-_JM#position=36&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,950.000,$tipo_imovel Para $negocio No Bairro $bairro Em $cidade Â? Cod: $referencia - Ss40821,"R Leite Ferraz, Vila Mariana, São Paulo Zona Sul, São Paulo",86 m² construídos,3 quartos
276,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1903367756-linda-cobertura-na-vila-mariana-edif-biografia-ss37726-_JM#position=37&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.470.000,Linda Cobertura Na Vila Mariana - Edif. Biografia - Ss37726,"R Gonçalo Da Cunha, Chácara Inglesa, São Paulo Zona Sul, São Paulo",114 m² construídos,2 quartos
277,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1903305369-condominio-chanson-klabin-mr76791-_JM#position=38&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,4.650.000,Condomínio Chanson Klabin - Mr76791,"R Sousa Ramos, Vila Mariana, São Paulo Zona Sul, São Paulo",397 m² construídos,4 quartos
278,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1903254180-apto-3-dorms-vila-mariana-perto-do-metr-tw16108-_JM#position=39&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.117.000,Apto 3 Dorms Vila Mariana Perto Do Metrô - Tw16108,"R Joaquim Távora, Vila Mariana, São Paulo Zona Sul, São Paulo",160 m² construídos,3 quartos
279,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1903253348-studio-1-dorm-proximo-metr-ana-rosa-tw16111-_JM#position=40&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,361.000,Studio 1 Dorm Próximo Metrô Ana Rosa - Tw16111,"R Paula Ney, Vila Mariana, São Paulo Zona Sul, São Paulo",25 m² construídos,1 quarto
280,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1902974231-apartamento-incrivel-e-moderno-vila-mariana-mb11173-_JM#position=41&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.270.000,Apartamento Incrível E Moderno | Vila Mariana - Mb11173,"R Pelotas, Vila Mariana, São Paulo Zona Sul, São Paulo",105 m² construídos,3 quartos
281,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1902965934-apto-vila-mariana-195m-3-dormitorios-1-suite-e-2-vagas-2341-_JM#position=42&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.000.000,Apto Vila Mariana 195m² - 3 Dormitórios 1 Suíte E 2 Vagas - 2341,"Rua Gaspar Lourenco, Paraíso, São Paulo Zona Sul, São Paulo",195 m² construídos,3 quartos
282,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1902974031-belissimo-apartamento-vl-mariana-mb11174-_JM#position=43&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,4.090.000,Belíssimo Apartamento Vl. Mariana. - Mb11174,"Av Conselheiro Rodrigues Alves, Vila Mariana, São Paulo Zona Sul, São Paulo",246 m² construídos,4 quartos
283,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1902957901-apartamento-construtora-vila-mariana-ref-16398-v-re17356-_JM#position=44&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.729.100,Apartamento Construtora - Vila Mariana - Ref: 16398 - V-re17356,"José Cocciuffo, Vila Mariana, São Paulo Zona Sul, São Paulo",163 m² construídos,4 quartos
284,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1902930769-vila-marianachacara-klabin-4-dormitorios-1-suite-venda-ou-locaco-cf68934-_JM#position=45&search_layout=grid&type=item&tracking_id=a821d97c-7daa-40f8-97fc-c7cc77550281,1.300.000,Vila Mariana/chácara Klabin - 4 Dormitórios 1 Suite - Venda Ou Locação - Cf68934,"R Bartolomeu De Gusmão, Vila Mariana, São Paulo Zona Sul, São Paulo",135 m² construídos,4 quartos
